a,m,d,h,temp,hum,precip,viento
2015,1,24,3,22.64,80.12,0.0,3.62
2015,1,24,4,22.41,80.44,0.0,3.3
2015,1,24,5,22.52,80.12,0.0,3.11
2015,1,24,6,23.06,76.88,0.0,2.67
2015,1,24,7,23.9,71.19,0.0,1.92
2015,1,24,8,25.26,63.81,0.0,1.74
2015,1,24,9,26.15,59.75,0.0,1.62
2015,1,24,10,26.78,57.44,0.0,1.81
2015,1,24,11,27.22,55.62,0.0,1.91
2015,1,24,12,27.51,54.12,0.0,1.75
2015,1,24,13,27.7,55.75,0.0,1.71
2015,1,24,14,27.72,60.44,0.0,1.92
2015,1,24,15,27.72,62.5,0.0,2.49
2015,1,24,16,27.65,62.12,0.0,3.31
2015,1,24,17,27.38,61.31,0.0,4.53
2015,1,24,18,26.48,64.56,0.0,5.69
2015,1,24,19,25.45,70.12,0.0,6.33
2015,1,24,20,24.85,73.5,0.0,6.2
2015,1,24,21,24.54,75.25,0.0,5.67
2015,1,24,22,24.34,76.25,0.0,4.99
2015,1,24,23,24.15,76.62,0.0,4.04
2015,1,25,0,24.07,76.06,0.0,3.19
2015,1,25,1,24.03,75.5,0.0,2.77
2015,1,25,2,24.01,75.12,0.0,2.51
2015,1,25,3,23.98,74.88,0.0,2.33
2015,1,25,4,23.94,75.38,0.0,2.5
2015,1,25,5,24.07,76.38,0.0,2.73
2015,1,25,6,24.55,74.31,0.0,2.57
2015,1,25,7,25.23,70.19,0.0,1.03
2015,1,25,8,26.51,66.56,0.0,3.46
2015,1,25,9,27.33,62.25,0.0,2.73
2015,1,25,10,27.87,58.5,0.0,1.53
2015,1,25,11,28.11,61.38,0.0,1.07
2015,1,25,12,28.25,65.12,0.0,1.36
2015,1,25,13,28.39,66.38,0.0,1.92
2015,1,25,14,28.52,65.62,0.0,2.0
2015,1,25,15,28.58,64.06,0.0,1.54
2015,1,25,16,28.5,65.0,0.0,1.62
2015,1,25,17,28.29,66.25,0.0,1.52
2015,1,25,18,27.74,70.94,0.0,1.42
2015,1,25,19,27.32,72.0,0.0,1.87
2015,1,25,20,27.15,68.88,0.0,2.27
2015,1,25,21,27.01,66.06,0.0,2.46
2015,1,25,22,26.78,64.19,0.0,2.61
2015,1,25,23,26.35,66.0,0.0,2.72
2015,1,26,0,25.87,69.38,0.01,3.01
2015,1,26,1,25.37,73.25,0.01,3.44
2015,1,26,2,24.87,77.25,0.01,3.93
2015,1,26,3,24.52,80.88,0.01,4.77
2015,1,26,4,24.38,83.62,0.07,5.24
2015,1,26,5,24.59,84.06,0.18,3.47
2015,1,26,6,24.98,83.94,0.16,2.22
2015,1,26,7,25.55,83.81,0.02,2.46
2015,1,26,8,26.87,74.56,0.0,1.69
2015,1,26,9,27.8,70.69,0.0,1.18
2015,1,26,10,28.3,71.69,0.0,2.25
2015,1,26,11,28.81,69.69,0.02,3.38
2015,1,26,12,29.13,68.44,0.23,3.43
2015,1,26,13,29.44,67.25,0.18,2.87
2015,1,26,14,29.76,65.19,0.0,2.56
2015,1,26,15,29.96,64.06,0.0,2.73
2015,1,26,16,30.15,62.0,0.0,2.3
2015,1,26,17,29.84,63.69,0.0,2.06
2015,1,26,18,28.9,71.25,0.0,2.35
2015,1,26,19,28.25,75.94,0.0,2.47
2015,1,26,20,27.83,78.25,0.0,2.57
2015,1,26,21,27.58,79.5,0.0,2.59
2015,1,26,22,27.37,80.19,0.0,2.61
2015,1,26,23,27.17,79.94,0.0,2.95
2015,1,27,0,26.92,79.0,0.0,3.88
2015,1,27,1,26.55,80.62,0.0,4.75
2015,1,27,2,26.26,83.31,0.0,5.35
2015,1,27,3,26.08,85.25,0.0,6.15
2015,1,27,4,25.94,86.75,0.0,6.92
2015,1,27,5,25.88,87.19,0.01,7.51
2015,1,27,6,26.14,85.81,0.02,7.53
2015,1,27,7,26.78,83.0,0.02,6.55
2015,1,27,8,28.0,77.88,0.0,6.19
2015,1,27,9,28.75,75.25,0.0,5.24
2015,1,27,10,28.97,74.62,0.0,4.36
2015,1,27,11,29.0,74.25,0.0,3.6
2015,1,27,12,28.98,74.12,0.0,3.04
2015,1,27,13,29.04,73.0,0.0,2.23
2015,1,27,14,29.15,71.19,0.0,1.67
2015,1,27,15,28.95,72.44,0.0,1.7
2015,1,27,16,28.66,74.81,0.0,1.87
2015,1,27,17,28.25,78.25,0.0,1.92
2015,1,27,18,27.76,82.25,0.0,2.02
2015,1,27,19,27.51,82.88,0.0,2.51
2015,1,27,20,27.44,82.38,0.0,3.18
2015,1,27,21,27.37,82.06,0.0,4.26
2015,1,27,22,27.21,83.12,0.0,5.47
2015,1,27,23,26.8,85.88,0.0,5.77
2015,1,28,0,26.26,88.94,0.03,5.02
2015,1,28,1,25.87,91.31,0.25,4.92
2015,1,28,2,25.58,93.0,0.84,5.01
2015,1,28,3,25.31,94.44,2.07,4.82
2015,1,28,4,25.12,94.75,3.85,3.72
2015,1,28,5,25.24,92.69,5.26,1.9
2015,1,28,6,25.4,91.62,5.5,3.36
2015,1,28,7,24.47,92.5,5.05,8.6
2015,1,28,8,22.8,91.5,6.11,11.57
2015,1,28,9,22.62,89.5,4.34,12.01
2015,1,28,10,22.51,87.0,3.89,12.39
2015,1,28,11,21.97,85.94,2.52,12.38
2015,1,28,12,21.84,85.12,2.84,12.14
2015,1,28,13,21.96,84.25,6.41,11.92
2015,1,28,14,21.86,83.62,4.71,11.89
2015,1,28,15,21.52,82.5,2.17,11.89
2015,1,28,16,21.09,80.56,0.78,11.86
2015,1,28,17,20.82,77.12,0.18,11.82
2015,1,28,18,20.75,73.81,0.04,11.14
2015,1,28,19,20.77,71.38,0.02,10.27
2015,1,28,20,20.98,69.0,0.01,9.85
2015,1,28,21,21.04,68.81,0.0,9.89
2015,1,28,22,20.92,70.69,0.0,9.91
2015,1,28,23,20.59,74.0,0.0,9.81
2015,1,29,0,20.19,77.75,0.0,9.38
2015,1,29,1,19.89,80.56,0.0,8.74
2015,1,29,2,19.59,82.19,0.0,8.39
2015,1,29,3,19.33,82.81,0.0,8.24
2015,1,29,4,19.09,83.56,0.01,8.19
2015,1,29,5,19.12,83.19,0.01,8.25
2015,1,29,6,19.46,80.62,0.0,8.47
2015,1,29,7,19.85,77.62,0.0,8.2
2015,1,29,8,20.4,72.94,0.0,7.79
2015,1,29,9,21.01,68.56,0.0,7.38
2015,1,29,10,21.73,63.44,0.0,6.91
2015,1,29,11,22.44,58.69,0.0,6.59
2015,1,29,12,23.04,54.94,0.0,6.42
2015,1,29,13,23.48,52.38,0.0,6.3
2015,1,29,14,23.75,50.94,0.0,6.23
2015,1,29,15,23.8,50.62,0.0,6.23
2015,1,29,16,23.65,51.56,0.0,6.34
2015,1,29,17,23.25,54.75,0.0,6.67
2015,1,29,18,22.3,61.19,0.0,7.27
2015,1,29,19,21.39,67.75,0.0,7.85
2015,1,29,20,20.83,71.81,0.0,8.02
2015,1,29,21,20.39,74.19,0.0,7.38
2015,1,29,22,20.09,75.44,0.0,6.6
2015,1,29,23,19.81,76.25,0.0,5.87
2015,1,30,0,19.48,77.38,0.0,5.18
2015,1,30,1,19.15,78.38,0.0,4.6
2015,1,30,2,18.86,78.94,0.0,4.08
2015,1,30,3,18.62,79.38,0.0,3.76
2015,1,30,4,18.45,79.81,0.0,3.67
2015,1,30,5,18.63,79.5,0.0,3.64
2015,1,30,6,19.38,75.12,0.0,3.78
2015,1,30,7,19.96,71.06,0.0,3.63
2015,1,30,8,20.46,68.25,0.0,3.43
2015,1,30,9,21.05,65.31,0.0,3.33
2015,1,30,10,21.72,62.38,0.0,3.25
2015,1,30,11,22.3,59.75,0.0,3.26
2015,1,30,12,22.83,57.19,0.0,3.39
2015,1,30,13,23.31,55.0,0.0,3.65
2015,1,30,14,23.68,53.69,0.0,4.06
2015,1,30,15,23.86,53.12,0.0,4.53
2015,1,30,16,23.85,53.44,0.0,5.01
2015,1,30,17,23.69,54.94,0.0,5.54
2015,1,30,18,23.02,59.94,0.0,6.32
2015,1,30,19,22.33,65.19,0.0,7.34
2015,1,30,20,21.98,68.0,0.0,7.76
2015,1,30,21,21.78,69.12,0.0,7.73
2015,1,30,22,21.67,69.88,0.0,7.59
2015,1,30,23,21.48,71.69,0.0,7.45
2015,1,31,0,21.09,74.19,0.0,7.35
2015,1,31,1,20.55,77.38,0.0,7.08
2015,1,31,2,20.13,79.81,0.0,6.5
2015,1,31,3,19.94,80.75,0.0,5.84
2015,1,31,4,19.92,81.0,0.0,5.61
2015,1,31,5,20.26,80.38,0.0,5.94
2015,1,31,6,21.08,77.44,0.0,6.23
2015,1,31,7,22.14,72.75,0.0,6.43
2015,1,31,8,23.2,67.81,0.0,6.18
2015,1,31,9,24.04,64.31,0.0,5.52
2015,1,31,10,24.74,61.06,0.0,4.87
2015,1,31,11,25.28,58.44,0.0,4.32
2015,1,31,12,25.74,56.44,0.0,4.04
2015,1,31,13,26.15,55.06,0.0,4.02
2015,1,31,14,26.5,54.44,0.0,4.15
2015,1,31,15,26.71,54.69,0.0,4.39
2015,1,31,16,26.73,55.94,0.0,4.69
2015,1,31,17,26.52,58.88,0.0,4.73
2015,1,31,18,25.8,64.31,0.0,4.66
2015,1,31,19,25.16,68.81,0.0,4.87
2015,1,31,20,24.63,73.12,0.0,4.89
2015,1,31,21,24.06,77.19,0.0,4.87
2015,1,31,22,23.62,78.12,0.0,4.85
2015,1,31,23,23.26,78.06,0.0,4.82
2015,2,1,0,22.85,78.69,0.0,4.96
2015,2,1,1,22.45,78.75,0.0,5.34
2015,2,1,2,22.08,79.19,0.0,5.73
2015,2,1,3,21.69,80.56,0.0,5.86
2015,2,1,4,21.33,82.19,0.0,5.93
2015,2,1,5,21.3,83.0,0.0,6.25
2015,2,1,6,21.8,80.94,0.0,6.14
2015,2,1,7,22.76,76.31,0.0,5.9
2015,2,1,8,24.01,70.31,0.0,5.44
2015,2,1,9,25.08,65.62,0.0,4.98
2015,2,1,10,25.98,61.75,0.0,4.96
2015,2,1,11,26.62,59.0,0.0,5.18
2015,2,1,12,27.05,57.25,0.0,5.35
2015,2,1,13,27.36,57.56,0.0,5.12
2015,2,1,14,27.5,59.75,0.0,4.46
2015,2,1,15,27.47,62.25,0.0,3.88
2015,2,1,16,27.36,63.81,0.0,3.57
2015,2,1,17,27.07,66.19,0.0,3.22
2015,2,1,18,26.38,70.0,0.0,3.2
2015,2,1,19,25.9,69.56,0.0,4.29
2015,2,1,20,25.33,72.19,0.0,5.35
2015,2,1,21,24.63,77.06,0.0,5.57
2015,2,1,22,24.1,80.38,0.0,5.23
2015,2,1,23,23.71,83.06,0.0,4.91
2015,2,2,0,23.4,85.19,0.0,4.75
2015,2,2,1,23.1,86.0,0.0,4.83
2015,2,2,2,22.82,86.44,0.0,5.12
2015,2,2,3,22.51,88.0,0.0,5.23
2015,2,2,4,22.34,89.0,0.0,4.99
2015,2,2,5,22.53,88.31,0.0,4.6
2015,2,2,6,23.22,85.0,0.0,4.13
2015,2,2,7,24.01,80.62,0.0,3.33
2015,2,2,8,25.16,74.38,0.0,3.62
2015,2,2,9,26.19,69.75,0.0,5.06
2015,2,2,10,26.9,66.88,0.0,5.96
2015,2,2,11,27.34,65.38,0.0,5.85
2015,2,2,12,27.64,64.44,0.0,5.48
2015,2,2,13,27.83,63.94,0.0,5.37
2015,2,2,14,27.97,63.5,0.0,5.57
2015,2,2,15,27.99,63.44,0.0,5.78
2015,2,2,16,27.84,64.38,0.0,5.71
2015,2,2,17,27.48,66.44,0.0,5.64
2015,2,2,18,26.69,70.31,0.0,6.56
2015,2,2,19,25.69,76.44,0.0,7.68
2015,2,2,20,24.98,81.88,0.0,7.35
2015,2,2,21,24.55,85.12,0.0,6.68
2015,2,2,22,24.3,87.44,0.0,6.48
2015,2,2,23,24.08,89.75,0.0,6.11
2015,2,3,0,23.98,89.88,0.0,6.23
2015,2,3,1,23.84,88.75,0.0,6.28
2015,2,3,2,23.55,89.75,0.0,6.3
2015,2,3,3,23.23,90.44,0.0,6.16
2015,2,3,4,22.98,90.31,0.0,6.45
2015,2,3,5,22.9,89.0,0.0,6.98
2015,2,3,6,23.3,85.44,0.0,7.48
2015,2,3,7,24.12,80.12,0.0,7.78
2015,2,3,8,25.05,73.12,0.0,7.8
2015,2,3,9,25.91,66.38,0.0,7.7
2015,2,3,10,26.77,60.88,0.0,7.1
2015,2,3,11,27.62,57.62,0.0,6.81
2015,2,3,12,27.97,57.31,0.0,6.36
2015,2,3,13,28.19,57.25,0.0,6.46
2015,2,3,14,28.38,57.5,0.0,6.25
2015,2,3,15,28.4,59.75,0.0,5.16
2015,2,3,16,28.01,61.75,0.0,5.2
2015,2,3,17,27.37,64.31,0.0,6.48
2015,2,3,18,26.34,70.81,0.0,7.27
2015,2,3,19,25.47,76.06,0.0,7.44
2015,2,3,20,25.01,79.25,0.0,8.17
2015,2,3,21,24.67,82.25,0.0,8.29
2015,2,3,22,24.51,84.31,0.0,8.31
2015,2,3,23,24.36,85.62,0.0,7.64
2015,2,4,0,24.14,86.94,0.0,6.89
2015,2,4,1,23.93,88.12,0.0,6.73
2015,2,4,2,23.66,89.44,0.0,6.54
2015,2,4,3,23.43,89.75,0.0,6.4
2015,2,4,4,23.32,88.69,0.0,6.51
2015,2,4,5,23.37,88.12,0.0,6.7
2015,2,4,6,23.85,85.81,0.0,7.31
2015,2,4,7,24.52,82.38,0.0,7.61
2015,2,4,8,25.3,78.44,0.44,7.22
2015,2,4,9,26.05,74.75,0.32,6.85
2015,2,4,10,26.72,71.81,0.26,6.65
2015,2,4,11,27.3,69.56,0.21,6.37
2015,2,4,12,27.76,68.12,0.2,5.88
2015,2,4,13,28.06,68.0,0.15,5.26
2015,2,4,14,28.17,68.56,0.16,4.65
2015,2,4,15,28.17,69.19,0.26,4.24
2015,2,4,16,28.05,69.5,0.32,4.05
2015,2,4,17,27.77,70.0,0.43,4.29
2015,2,4,18,27.26,71.81,0.43,5.11
2015,2,4,19,26.7,74.94,0.55,5.78
2015,2,4,20,26.23,78.31,0.52,5.68
2015,2,4,21,26.06,79.94,0.65,5.45
2015,2,4,22,25.73,81.5,0.71,6.06
2015,2,4,23,25.3,81.88,0.57,6.94
2015,2,5,0,24.71,80.19,0.39,7.78
2015,2,5,1,24.12,81.88,0.29,7.38
2015,2,5,2,23.76,83.69,0.18,6.89
2015,2,5,3,23.51,85.25,0.24,6.65
2015,2,5,4,23.38,86.06,0.12,6.38
2015,2,5,5,23.43,85.94,0.11,5.79
2015,2,5,6,23.85,83.69,0.19,5.13
2015,2,5,7,24.38,80.5,0.34,4.39
2015,2,5,8,25.08,76.69,0.0,3.51
2015,2,5,9,25.79,73.62,0.0,3.19
2015,2,5,10,26.34,71.75,0.0,3.32
2015,2,5,11,26.84,70.31,0.0,3.5
2015,2,5,12,27.36,68.56,0.0,3.5
2015,2,5,13,27.83,66.25,0.0,3.27
2015,2,5,14,28.16,64.81,0.0,3.15
2015,2,5,15,28.34,65.06,0.0,3.14
2015,2,5,16,28.29,67.12,0.0,3.08
2015,2,5,17,28.11,69.06,0.0,3.01
2015,2,5,18,27.72,71.81,0.0,3.04
2015,2,5,19,27.46,72.5,0.0,3.52
2015,2,5,20,27.29,72.88,0.0,3.91
2015,2,5,21,27.03,74.0,0.0,3.93
2015,2,5,22,26.62,76.12,0.0,4.02
2015,2,5,23,26.01,79.62,0.0,4.52
2015,2,6,0,25.29,83.31,0.0,5.11
2015,2,6,1,24.77,84.31,0.0,5.63
2015,2,6,2,24.4,82.25,0.0,5.95
2015,2,6,3,23.99,82.0,0.0,6.08
2015,2,6,4,23.65,82.5,0.0,5.84
2015,2,6,5,23.58,82.44,0.0,5.74
2015,2,6,6,24.05,80.0,0.0,5.59
2015,2,6,7,24.73,77.06,0.0,4.97
2015,2,6,8,25.63,72.38,0.0,4.02
2015,2,6,9,26.69,67.0,0.0,3.1
2015,2,6,10,27.55,63.25,0.0,2.97
2015,2,6,11,28.22,61.19,0.0,3.36
2015,2,6,12,28.66,60.12,0.0,3.74
2015,2,6,13,28.9,59.88,0.0,3.9
2015,2,6,14,28.95,60.25,0.0,3.97
2015,2,6,15,28.89,60.31,0.0,4.12
2015,2,6,16,28.76,60.12,0.0,3.99
2015,2,6,17,28.48,60.62,0.0,3.77
2015,2,6,18,27.78,65.31,0.0,4.67
2015,2,6,19,27.02,70.81,0.0,6.39
2015,2,6,20,26.27,75.44,0.0,7.71
2015,2,6,21,25.51,78.25,0.0,7.72
2015,2,6,22,25.08,79.06,0.0,6.91
2015,2,6,23,24.88,79.5,0.0,6.75
2015,2,7,0,24.77,80.12,0.0,6.31
2015,2,7,1,24.63,80.69,0.0,5.69
2015,2,7,2,24.44,81.12,0.0,4.91
2015,2,7,3,24.16,81.81,0.0,4.35
2015,2,7,4,23.87,82.25,0.0,3.71
2015,2,7,5,23.86,81.31,0.0,2.69
2015,2,7,6,24.37,78.44,0.0,2.29
2015,2,7,7,25.03,73.12,0.0,1.46
2015,2,7,8,26.21,66.38,0.0,1.93
2015,2,7,9,27.23,62.19,0.0,3.04
2015,2,7,10,28.01,58.88,0.0,3.73
2015,2,7,11,28.62,56.38,0.0,4.2
2015,2,7,12,28.93,55.44,0.0,4.71
2015,2,7,13,29.03,55.19,0.0,5.06
2015,2,7,14,28.96,55.19,0.0,5.1
2015,2,7,15,28.76,55.62,0.0,5.27
2015,2,7,16,28.45,56.56,0.0,5.6
2015,2,7,17,27.9,58.69,0.0,5.96
2015,2,7,18,26.98,63.5,0.0,6.17
2015,2,7,19,26.12,68.56,0.0,6.46
2015,2,7,20,25.65,71.94,0.0,6.49
2015,2,7,21,25.4,73.75,0.0,6.47
2015,2,7,22,25.24,74.06,0.0,6.48
2015,2,7,23,25.01,74.31,0.0,6.4
2015,2,8,0,24.63,75.25,0.0,6.19
2015,2,8,1,24.26,76.38,0.0,5.99
2015,2,8,2,23.97,77.38,0.0,5.79
2015,2,8,3,23.76,78.06,0.0,5.59
2015,2,8,4,23.61,78.62,0.0,5.43
2015,2,8,5,23.69,78.38,0.0,5.4
2015,2,8,6,24.3,75.5,0.0,5.47
2015,2,8,7,25.04,71.81,0.0,5.61
2015,2,8,8,26.15,65.5,0.0,5.52
2015,2,8,9,27.15,59.56,0.0,4.67
2015,2,8,10,28.11,55.25,0.0,4.08
2015,2,8,11,28.78,53.0,0.0,3.87
2015,2,8,12,29.25,52.56,0.0,3.7
2015,2,8,13,29.45,55.94,0.0,3.36
2015,2,8,14,29.51,58.25,0.0,3.25
2015,2,8,15,29.44,59.62,0.0,3.0
2015,2,8,16,29.38,60.44,0.0,3.09
2015,2,8,17,28.94,63.44,0.0,3.1
2015,2,8,18,28.28,66.25,0.0,3.16
2015,2,8,19,27.84,65.0,0.0,3.64
2015,2,8,20,27.29,65.81,0.0,4.36
2015,2,8,21,26.45,73.31,0.0,4.49
2015,2,8,22,25.67,79.19,0.0,4.37
2015,2,8,23,25.22,80.81,0.02,3.92
2015,2,9,0,24.93,82.0,0.02,3.51
2015,2,9,1,24.67,83.0,0.04,3.17
2015,2,9,2,24.51,83.0,0.06,2.88
2015,2,9,3,24.3,83.06,0.02,2.63
2015,2,9,4,24.11,82.75,0.02,2.44
2015,2,9,5,24.08,82.25,0.02,2.37
2015,2,9,6,24.42,79.69,0.02,2.41
2015,2,9,7,24.94,75.44,0.0,2.3
2015,2,9,8,25.72,69.06,1.43,2.33
2015,2,9,9,26.5,62.38,0.05,2.07
2015,2,9,10,27.24,55.69,0.01,1.48
2015,2,9,11,27.94,50.06,0.0,1.06
2015,2,9,12,28.48,45.94,0.0,1.38
2015,2,9,13,28.87,42.31,0.0,1.05
2015,2,9,14,28.99,40.56,0.0,1.22
2015,2,9,15,28.98,40.19,0.0,1.78
2015,2,9,16,28.8,42.81,0.0,3.1
2015,2,9,17,28.53,44.06,0.0,2.52
2015,2,9,18,27.91,47.75,0.0,2.3
2015,2,9,19,27.37,49.44,0.0,2.26
2015,2,9,20,26.83,55.19,0.0,5.3
2015,2,9,21,25.9,55.62,0.0,10.36
2015,2,9,22,24.33,60.25,0.0,11.8
2015,2,9,23,23.62,64.62,0.0,11.31
2015,2,10,0,23.47,67.38,0.04,10.43
2015,2,10,1,23.33,68.94,0.11,10.04
2015,2,10,2,23.12,69.25,0.4,9.37
2015,2,10,3,22.9,68.94,0.6,8.55
2015,2,10,4,22.81,68.12,0.12,7.45
2015,2,10,5,23.08,65.69,0.05,6.16
2015,2,10,6,23.45,63.0,0.01,4.73
2015,2,10,7,23.84,60.62,0.0,3.98
2015,2,10,8,24.14,58.44,0.0,3.69
2015,2,10,9,24.56,56.75,0.0,3.55
2015,2,10,10,24.9,55.88,0.0,3.58
2015,2,10,11,25.15,55.19,0.0,3.66
2015,2,10,12,25.31,55.0,0.0,4.11
2015,2,10,13,25.52,54.25,0.0,4.61
2015,2,10,14,25.65,53.12,0.0,5.03
2015,2,10,15,25.73,51.56,0.0,4.87
2015,2,10,16,25.74,50.06,0.0,4.32
2015,2,10,17,25.55,51.0,0.0,3.97
2015,2,10,18,24.8,54.44,0.0,3.86
2015,2,10,19,24.35,54.88,0.0,3.79
2015,2,10,20,24.05,54.19,0.0,3.43
2015,2,10,21,23.83,52.62,0.0,2.99
2015,2,10,22,23.66,51.06,0.0,2.76
2015,2,10,23,23.57,50.25,0.0,2.73
2015,2,11,0,23.44,51.06,0.0,3.01
2015,2,11,1,23.18,53.44,0.0,3.41
2015,2,11,2,22.8,56.69,0.0,3.86
2015,2,11,3,22.36,60.12,0.0,4.16
2015,2,11,4,21.98,62.62,0.0,4.17
2015,2,11,5,21.87,64.56,0.0,4.13
2015,2,11,6,22.72,62.88,0.0,4.27
2015,2,11,7,23.41,60.62,0.0,4.42
2015,2,11,8,24.49,56.06,0.0,4.8
2015,2,11,9,25.71,49.19,0.0,4.8
2015,2,11,10,26.74,44.31,0.0,4.82
2015,2,11,11,27.55,41.25,0.0,4.74
2015,2,11,12,28.21,39.31,0.0,4.54
2015,2,11,13,28.69,38.38,0.0,4.35
2015,2,11,14,29.05,38.0,0.0,4.12
2015,2,11,15,29.21,38.44,0.0,3.92
2015,2,11,16,29.15,40.06,0.0,3.83
2015,2,11,17,28.71,43.06,0.0,3.91
2015,2,11,18,27.55,51.25,0.0,4.27
2015,2,11,19,26.77,56.62,0.0,4.71
2015,2,11,20,26.06,61.44,0.0,4.83
2015,2,11,21,25.44,65.69,0.0,4.87
2015,2,11,22,24.9,69.31,0.0,4.99
2015,2,11,23,24.45,72.19,0.0,5.15
2015,2,12,0,24.02,74.75,0.0,5.36
2015,2,12,1,23.6,77.38,0.0,5.62
2015,2,12,2,23.35,77.56,0.0,6.05
2015,2,12,3,23.14,76.25,0.0,6.6
2015,2,12,4,22.73,77.81,0.0,6.98
2015,2,12,5,22.53,78.69,0.0,7.2
2015,2,12,6,23.03,76.12,0.0,7.1
2015,2,12,7,24.22,69.62,0.0,7.07
2015,2,12,8,25.98,60.12,0.0,8.05
2015,2,12,9,27.39,53.81,0.0,7.96
2015,2,12,10,28.43,50.56,0.0,7.54
2015,2,12,11,29.18,49.94,0.0,6.88
2015,2,12,12,29.69,51.25,0.0,6.12
2015,2,12,13,30.0,52.62,0.0,5.79
2015,2,12,14,30.18,53.19,0.42,5.98
2015,2,12,15,30.1,54.44,0.09,6.35
2015,2,12,16,29.66,57.56,0.01,6.49
2015,2,12,17,28.86,60.81,0.1,7.02
2015,2,12,18,27.81,62.88,0.01,7.93
2015,2,12,19,26.92,61.38,0.0,9.19
2015,2,12,20,25.06,58.38,0.0,12.37
2015,2,12,21,22.91,58.88,0.0,11.94
2015,2,12,22,22.02,57.75,0.0,10.88
2015,2,12,23,21.16,61.75,0.0,10.48
2015,2,13,0,20.37,67.0,0.01,9.42
2015,2,13,1,19.83,70.19,0.01,8.37
2015,2,13,2,19.44,72.12,0.01,7.55
2015,2,13,3,19.15,73.44,0.0,7.03
2015,2,13,4,18.98,74.94,0.0,6.72
2015,2,13,5,19.06,75.75,0.0,6.56
2015,2,13,6,19.88,71.62,0.0,6.62
2015,2,13,7,20.74,66.5,0.0,6.58
2015,2,13,8,21.51,63.0,0.0,6.26
2015,2,13,9,22.26,60.06,0.0,6.04
2015,2,13,10,23.06,57.19,0.0,5.9
2015,2,13,11,23.69,54.69,0.0,5.96
2015,2,13,12,24.07,53.19,0.0,6.22
2015,2,13,13,24.33,52.38,0.0,6.67
2015,2,13,14,24.18,53.5,0.0,7.24
2015,2,13,15,23.7,55.94,0.0,7.73
2015,2,13,16,23.07,58.88,0.0,8.24
2015,2,13,17,22.29,62.62,0.0,8.75
2015,2,13,18,21.5,67.12,0.0,8.98
2015,2,13,19,21.1,69.75,0.0,9.07
2015,2,13,20,20.87,71.56,0.0,8.79
2015,2,13,21,20.67,73.38,0.0,8.3
2015,2,13,22,20.43,74.94,0.0,7.93
2015,2,13,23,20.2,76.06,0.0,7.64
2015,2,14,0,20.0,77.19,0.0,7.44
2015,2,14,1,19.87,78.06,0.0,7.6
2015,2,14,2,19.8,78.44,0.0,7.76
2015,2,14,3,19.67,78.38,0.0,7.67
2015,2,14,4,19.46,78.69,0.0,7.35
2015,2,14,5,19.4,78.12,0.0,6.98
2015,2,14,6,19.93,74.38,0.0,6.86
2015,2,14,7,20.58,70.38,0.0,6.51
2015,2,14,8,21.3,66.94,0.0,5.97
2015,2,14,9,22.23,63.0,0.0,5.54
2015,2,14,10,23.03,59.38,0.0,5.27
2015,2,14,11,23.58,56.75,0.0,5.23
2015,2,14,12,23.93,54.69,0.0,5.43
2015,2,14,13,24.2,53.0,0.0,5.78
2015,2,14,14,24.34,51.81,0.0,6.21
2015,2,14,15,24.36,51.56,0.0,6.76
2015,2,14,16,24.15,53.0,0.0,7.52
2015,2,14,17,23.52,57.94,0.0,8.49
2015,2,14,18,22.44,66.81,0.0,9.41
2015,2,14,19,21.67,74.75,0.0,9.8
2015,2,14,20,21.51,78.06,0.0,9.57
2015,2,14,21,21.64,79.0,0.0,9.32
2015,2,14,22,21.8,78.56,0.0,8.98
2015,2,14,23,21.78,77.75,0.0,8.73
2015,2,15,0,21.44,77.88,0.0,8.39
2015,2,15,1,20.94,78.94,0.0,8.02
2015,2,15,2,20.47,80.56,0.0,7.58
2015,2,15,3,20.15,81.75,0.0,7.21
2015,2,15,4,19.96,82.5,0.0,6.99
2015,2,15,5,20.05,82.19,0.0,7.08
2015,2,15,6,20.75,78.62,0.0,7.55
2015,2,15,7,21.76,72.5,0.0,7.83
2015,2,15,8,22.74,67.12,0.0,7.04
2015,2,15,9,23.71,62.5,0.0,6.34
2015,2,15,10,24.56,59.0,0.0,6.44
2015,2,15,11,25.15,56.31,0.0,6.63
2015,2,15,12,25.59,54.12,0.0,6.7
2015,2,15,13,26.07,52.44,0.0,6.71
2015,2,15,14,26.46,51.81,0.0,6.74
2015,2,15,15,26.58,52.62,0.0,7.11
2015,2,15,16,26.36,55.31,0.0,7.24
2015,2,15,17,25.9,60.31,0.0,7.2
2015,2,15,18,25.22,67.31,0.0,6.82
2015,2,15,19,24.74,72.12,0.0,6.35
2015,2,15,20,24.59,74.44,0.0,5.6
2015,2,15,21,24.62,74.81,0.0,5.3
2015,2,15,22,24.45,75.31,0.0,6.56
2015,2,15,23,23.96,75.44,0.0,8.23
2015,2,16,0,23.15,76.75,0.0,9.17
2015,2,16,1,22.59,79.06,0.0,8.72
2015,2,16,2,22.29,80.56,0.0,8.31
2015,2,16,3,22.01,82.0,0.0,7.89
2015,2,16,4,21.77,82.94,0.0,7.53
2015,2,16,5,21.66,82.75,0.0,7.07
2015,2,16,6,22.06,79.31,0.0,7.19
2015,2,16,7,22.73,75.0,0.0,7.44
2015,2,16,8,23.63,69.5,0.0,7.37
2015,2,16,9,24.46,65.12,0.0,6.83
